,發生時間,發生地點,死亡受傷人數,車種,經度,緯度,data_id
464,109年03月24日 10時04分00秒,新北市新莊區中環路3段 / 新北市新莊區幸福路,死亡1;受傷0,自用-小客車;普通重型-機車,121.44247,25.053583,109a1464
465,109年03月24日 17時12分00秒,新北市新莊區重新堤外道路前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人,121.453971,25.033547,109a1465
466,109年03月24日 22時52分00秒,新北市鶯歌區西湖街 / 新北市鶯歌區西湖街,死亡2;受傷0,普通重型-機車;大型重型1(550C.C.以上)-機車,121.33976899999999,24.968094,109a1466
467,109年03月25日 01時11分00秒,臺中市清水區槺榔里西濱快速道路前0.0公尺,死亡2;受傷0,營業用-曳引車;自用-小客車;乘客-人,120.54403400000001,24.268442999999998,109a1467
468,109年03月25日 01時34分00秒,高雄市大寮區188縣道機慢車道號前0.0公尺,死亡1;受傷0,普通重型-機車,120.407674,22.587425,109a1468
469,109年03月25日 02時17分00秒,彰化縣彰化市福田里彰南路6段467號前0.0公尺,死亡1;受傷0,普通重型-機車,120.621844,24.049029,109a1469
470,109年03月25日 05時53分00秒,嘉義縣溪口鄉游東村產業道路口-台電游東1A分5號電桿處,死亡1;受傷0,普通重型-機車;租賃車-小客車,120.40246200000001,23.610822,109a1470
471,109年03月25日 10時57分44秒,苗栗縣竹南鎮大營路與建國路口,死亡1;受傷0,普通重型-機車;自用-小客車,120.873951,24.690044,109a1471
472,109年03月25日 18時24分00秒,臺中市太平區太平里新仁路一段前0.0公尺,死亡1;受傷1,營業用-大貨車;普通重型-機車;乘客-人,120.70364599999999,24.111538,109a1472
473,109年03月25日 18時48分00秒,桃園市龜山區東萬壽路18.8K(往新莊區方向),死亡1;受傷0,自用-大貨車;普通重型-機車,121.372475,25.006809,109a1473
474,109年03月25日 22時56分00秒,桃園市中壢區中山東路3段南側 / 桃園市中壢區龍慈路口,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人,121.248644,24.944069,109a1474
475,109年03月26日 05時40分00秒,臺中市清水區海風里和睦路前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人,120.629006,24.292875,109a1475
476,109年03月26日 09時50分00秒,雲林縣麥寮鄉麥豐村泰順路北側 / 雲林縣麥寮鄉麥豐村中華路西側,死亡1;受傷0,普通重型-機車;自用-小客車,120.259377,23.751396,109a1476
477,109年03月26日 11時40分52秒,嘉義縣竹崎鄉中和村村里道路(奮柑幹37號電桿旁),死亡2;受傷0,自用-小貨車(含客、貨兩用);乘客-人,120.690028,23.49474,109a1477
478,109年03月26日 17時10分00秒,臺東縣臺東市臨海路南側 / 臺東縣臺東市四維路,死亡1;受傷1,營業用-半聯結車;普通重型-機車;乘客-人,121.160554,22.754378,109a1478
479,109年03月26日 23時12分00秒,屏東縣九如鄉黃金路、南二高平面道路口,死亡1;受傷1,自用-小貨車(含客、貨兩用);自用-小客車;乘客-人,120.49033,22.740429000000002,109a1479
480,109年03月27日 03時37分00秒,新北市五股區成泰路1段98巷前0.0公尺,死亡1;受傷0,自用-曳引車;自用-小貨車(含客、貨兩用),121.43654099999999,25.072748999999998,109a1480
481,109年03月27日 08時22分00秒,臺南市善化區昌隆里東勢寮211-1號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.314304,23.157228,109a1481
482,109年03月27日 11時21分00秒,高雄市永安區村永達路永達橋號前0.0公尺,死亡1;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.22018500000001,22.820284,109a1482
483,109年03月27日 15時40分00秒,屏東縣鹽埔鄉勝利路與所前一巷,死亡1;受傷1,普通重型-機車;自用-大貨車;乘客-人,120.571405,22.753841,109a1483
484,109年03月27日 23時30分00秒,宜蘭縣南澳鄉澳花村中央路1號前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車,121.738271,24.328915,109a1484
485,109年03月28日 05時08分00秒,高雄市鳳山區中山路211號前0.0公尺前,死亡1;受傷0,行人-人;計程車-小客車,120.35691899999999,22.624374,109a1485
486,109年03月28日 08時46分36秒,宜蘭縣五結鄉五濱路2段522號前0.0公尺,死亡2;受傷1,自用-小客車;自用-小客車;營業用-大貨車;行人-人,121.82201,24.700758,109a1486
487,109年03月28日 10時35分00秒,高雄市六龜區新寮里三民路 / 高雄市六龜區無名路,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小貨車(含客、貨兩用),120.61269399999999,22.879804,109a1487
488,109年03月28日 15時10分00秒,高雄市苓雅區中華四路 / 高雄市苓雅區三多四路,死亡1;受傷0,電動輔助自行車-慢車;自用-小客車,120.302152,22.613147,109a1488
489,109年03月28日 16時17分00秒,雲林縣褒忠鄉有才村長城141電桿前,死亡1;受傷1,普通重型-機車;普通重型-機車,120.293448,23.717285,109a1489
490,109年03月28日 17時54分00秒,高雄市大樹區三和路三和0138燈桿號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.42296100000002,22.727439,109a1490
491,109年03月29日 06時10分00秒,新北市永和區保生匝道口,死亡1;受傷0,自用-小客車,121.52871599999999,24.997208999999998,109a1491
492,109年03月29日 11時24分00秒,桃園市蘆竹區山林路3段500號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,121.32672,25.078736,109a1492
493,109年03月29日 16時28分00秒,花蓮縣新城鄉嘉里村嘉里三街256號旁圍牆,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用);自用-小客車,121.604804,24.024998,109a1493
494,109年03月29日 21時20分00秒,臺東縣達仁鄉台9線 426公里800.0公尺處南側向外側,死亡1;受傷0,行人-人;自用-小客車,120.88229,22.294061,109a1494
495,109年03月30日 05時34分01秒,新竹縣竹北市西濱路二段鳳鼻隧道北上車道197-68K+666柱前,死亡1;受傷0,普通重型-機車,120.954678,24.878308999999998,109a1495
496,109年03月30日 07時30分00秒,宜蘭縣壯圍鄉永美路1段口 / 宜蘭縣壯圍鄉永美路1段口,死亡2;受傷3,普通重型-機車;普通重型-機車;乘客-人;乘客-人;乘客-人,121.802893,24.770498,109a1496
497,109年03月30日 12時03分00秒,臺中市西屯區何南里東興路前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,120.655328,24.158488000000002,109a1497
498,109年03月30日 16時20分00秒,彰化縣彰化市牛埔里中彰路前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車,120.60623100000001,24.089745999999998,109a1498
499,109年03月31日 00時02分00秒,臺北市中山區南京東路3段 / 臺北市中山區龍江路,死亡1;受傷0,計程車-小客車;普通重型-機車,121.540434,25.051854000000002,109a1499
500,109年03月31日 02時10分00秒,屏東縣屏東市忠孝路650號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.49518,22.70589,109a1500
501,109年03月31日 05時53分00秒,澎湖縣馬公市陽明里同和路6號前0.0公尺北側,死亡1;受傷0,自用-小客車;行人-人,119.576384,23.571661,109a1501
502,109年03月31日 05時55分03秒,屏東縣新園鄉興安路13-3號,死亡2;受傷1,自用-小客車;自用-小客車;乘客-人,120.460301,22.536426000000002,109a1502
503,109年03月31日 08時27分01秒,雲林縣麥寮鄉麥豐村中山路427巷8號前,死亡1;受傷1,自用-大貨車;普通重型-機車;乘客-人,120.24874299999999,23.749270000000003,109a1503
504,109年03月31日 20時20分00秒,臺中市沙鹿區居仁里臺灣大道路七段前0.0公尺,死亡1;受傷5,自用-小客車;大型重型2(250-550C.C.)-機車;自用-小客車;自用-小客車;自用-小客車;自用-小客車;乘客-人;乘客-人;乘客-人,120.559932,24.241163,109a1504
505,109年04月01日 00時30分30秒,桃園市龍潭區佳安里中正路佳安段口 / 桃園市龍潭區佳安里淮子埔路口,死亡1;受傷0,自用-小客車,121.243471,24.849168,109a1505
506,109年04月01日 07時51分00秒,彰化縣彰化市磚󿾨里線東路1段 / 彰化縣彰化市磚󿾨里水尾一路,死亡1;受傷1,普通重型-機車;普通重型-機車,120.51827800000001,24.075917999999998,109a1506
507,109年04月01日 07時54分52秒,嘉義縣義竹鄉東榮村嘉22線5.2公里處,死亡1;受傷0,營業用-曳引車;普通重型-機車,120.237202,23.378729999999997,109a1507
508,109年04月01日 16時00分00秒,臺南市安平區民權路4段口 / 臺南市安平區安平路口,死亡1;受傷1,普通重型-機車;行人-人,120.16995700000001,23.000949,109a1508
509,109年04月01日 21時17分00秒,新北市汐止區大同路2段549號前0.0公尺,死亡1;受傷1,普通重型-機車;其他人-人,121.662039,25.069739000000002,109a1509
510,109年04月01日 22時40分57秒,宜蘭縣三星鄉拱照村三星路三段688號前0.0公尺附近,死亡1;受傷2,普通重型-機車;營業用-大貨車;乘客-人,121.670635,24.66783,109a1510
511,109年04月02日 12時44分00秒,臺南市安平區中華西路2段61號前0.0公尺,死亡1;受傷1,營業用-半聯結車;普通重型-機車;自用-小客車;乘客-人,120.186722,22.988049,109a1511
512,109年04月02日 15時35分51秒,南投縣水里鄉台21線 72公里500.0公尺處南側向內側,死亡1;受傷7,自用-小貨車(含客、貨兩用);自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人,120.88522900000001,23.809375,109a1512
513,109年04月02日 20時38分00秒,新竹市北區東大路三段403巷與天府路一段口,死亡1;受傷0,自用-小客車;普通重型-機車,120.940715,24.835658,109a1513
514,109年04月02日 20時44分00秒,臺中市大雅區橫山里永和路126-22號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.63943300000001,24.218708,109a1514
515,109年04月03日 04時10分00秒,嘉義縣義竹鄉頭竹村163線32公里處,死亡1;受傷3,自用-小客車;乘客-人;乘客-人;乘客-人,120.23713799999999,23.335402,109a1515
516,109年04月03日 05時59分00秒,彰化縣田尾鄉陸豐村中正路3段 / 彰化縣田尾鄉陸豐村三豐路,死亡1;受傷0,普通輕型-機車;自用-小客車,120.50197299999999,23.914442,109a1516
517,109年04月03日 06時32分00秒,新北市泰山區中港西路 / 新北市泰山區仁義路,死亡1;受傷0,普通輕型-機車;自用-小貨車(含客、貨兩用);普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通輕型-機車;普通重型-機車;普通重型-機車,121.43463600000001,25.054612,109a1517
518,109年04月03日 14時08分00秒,苗栗縣三灣鄉台3線 103公里600.0公尺處附近,死亡1;受傷0,普通重型-機車;自用-小客車,120.945122,24.618257,109a1518
519,109年04月03日 19時20分52秒,宜蘭縣壯圍鄉壯濱路4段196號前0.0公尺,死亡1;受傷2,自用-小客車;乘客-人;乘客-人,121.81578799999998,24.76943,109a1519
520,109年04月03日 23時10分00秒,臺中市大里區永隆里大明路456號前0.0公尺,死亡1;受傷1,行人-人;租賃車-小客車,120.676525,24.114895999999998,109a1520
521,109年04月04日 05時43分10秒,南投縣埔里鎮西門里中正路口 / 南投縣埔里鎮西門里仁愛路口,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.964504,23.968554,109a1521
522,109年04月04日 17時45分00秒,臺中市太平區長龍路四段前0.0公尺,死亡2;受傷0,普通重型-機車;乘客-人,120.810083,24.096306,109a1522
523,109年04月05日 09時45分00秒,高雄市新興區八德一路 / 高雄市新興區錦田路,死亡1;受傷1,普通重型-機車;普通重型-機車,120.31068300000001,22.635385,109a1523
524,109年04月05日 22時18分00秒,高雄市鳳山區建國路1段前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.36865700000001,22.634254000000002,109a1524
525,109年04月05日 22時19分00秒,臺南市新營區新南里復興路附近,死亡1;受傷0,普通重型-機車,120.293159,23.308042,109a1525
526,109年04月06日 08時44分00秒,高雄市三民區民族陸橋往北號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車,120.313771,22.63813,109a1526
527,109年04月06日 13時41分00秒,桃園市桃園區大興西路二段口 / 桃園市桃園區中埔一街口,死亡1;受傷0,自用-大貨車;普通重型-機車,121.29700600000001,25.010731,109a1527
528,109年04月06日 21時34分00秒,高雄市左營區翠華路 / 高雄市左營區勝利路,死亡1;受傷1,計程車-小客車;普通重型-機車;乘客-人,120.294496,22.675669,109a1528
529,109年04月06日 21時36分00秒,高雄市湖內區中山路1段 / 高雄市湖內區環球路,死亡1;受傷1,營業用-曳引車;電動自行車-慢車;乘客-人,120.2503,22.8805,109a1529
530,109年04月06日 21時40分07秒,新竹縣新豐鄉新和路13之6號前0.0公尺,死亡2;受傷1,自用-小客車;營業用-大貨車;乘客-人,120.98179499999999,24.909408,109a1530
531,109年04月07日 02時15分00秒,高雄市橋頭區村白樹路白樹183燈桿號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.305273,22.758562,109a1531
532,109年04月08日 06時37分00秒,基隆市暖暖區台62線東向8.3K處,死亡1;受傷1,自用-小貨車(含客、貨兩用);乘客-人;乘客-人,121.73455,25.104877,109a1532
533,109年04月08日 08時00分00秒,彰化縣芳苑鄉興仁村東平路9號前0.0公尺前,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,120.33997600000001,23.960546,109a1533
534,109年04月08日 13時25分00秒,雲林縣斗六市竹圍路〈燈桿374169號〉前,死亡1;受傷0,普通重型-機車,120.559855,23.747103,109a1534
535,109年04月08日 18時32分00秒,屏東縣里港鄉茄苳路18之20號前,死亡1;受傷0,自用-大貨車;普通重型-機車,120.512992,22.777255,109a1535
536,109年04月09日 16時22分28秒,新竹縣竹東鎮中正路口 / 新竹縣竹東鎮東林路,死亡1;受傷0,自用-小客車;普通重型-機車,121.093084,24.736888,109a1536
537,109年04月09日 23時21分00秒,高雄市楠梓區右昌街 / 高雄市楠梓區仁昌街,死亡1;受傷0,普通重型-機車,120.282435,22.719870999999998,109a1537
538,109年04月10日 05時32分00秒,屏東縣佳冬鄉40-9308-05號電錶附近,死亡1;受傷0,普通重型-機車,120.56470800000001,22.404559,109a1538
539,109年04月10日 11時16分00秒,臺南市柳營區市道165線口 / 臺南市柳營區區道南106線口,死亡1;受傷0,普通重型-機車;自用-小客車,120.38056100000001,23.267939000000002,109a1539
540,109年04月10日 15時07分00秒,臺北市南港區南深路50號前0.0公尺,死亡1;受傷0,普通重型-機車,121.62363500000001,25.021993,109a1540
541,109年04月10日 15時45分00秒,臺中市大里區中新里環中東路六段426號前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車,120.692578,24.102603,109a1541
542,109年04月10日 17時14分00秒,新北市新莊區壽山路264408燈桿,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車,121.41859699999999,25.029608,109a1542
543,109年04月10日 18時45分15秒,雲林縣麥寮鄉雲2道路,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.238271,23.755716,109a1543
544,109年04月10日 20時21分00秒,桃園市八德區東勇北路口 / 桃園市八德區東勇一路口,死亡1;受傷1,自用-小客車;大型重型2(250-550C.C.)-機車;乘客-人,121.306744,24.964477,109a1544
545,109年04月11日 04時32分33秒,臺南市中西區海安路1段口 / 臺南市中西區尊王路,死亡1;受傷1,自用-小客車;行人-人,120.195774,22.991675,109a1545
546,109年04月11日 08時25分00秒,新竹縣竹北市溪州路206號,死亡1;受傷0,自用-小客車;普通重型-機車,120.984222,24.836584,109a1546
547,109年04月11日 12時42分00秒,高雄市大社區食坑巷12之1號前0.0公尺前,死亡1;受傷0,普通重型-機車,120.38776200000001,22.747557,109a1547
548,109年04月11日 16時07分00秒,臺南市中西區金華路3段南側 / 臺南市中西區中正路南側,死亡1;受傷1,普通輕型-機車;腳踏自行車-慢車,120.193275,22.993585,109a1548
549,109年04月11日 23時32分00秒,臺北市大安區羅斯福路3段297號前0.0公尺,死亡1;受傷0,民營公車-大客車;行人-人,121.531626,25.017466,109a1549
550,109年04月12日 00時05分00秒,嘉義縣布袋鎮新民里台17線134.3公里處,死亡1;受傷0,普通重型-機車,120.166829,23.335165,109a1550
551,109年04月12日 01時59分26秒,宜蘭縣冬山鄉美和路2段西側 / 宜蘭縣冬山鄉永安路南側,死亡1;受傷0,自用-小客車;普通重型-機車,121.77066200000002,24.662713,109a1551
552,109年04月12日 02時50分00秒,嘉義市西區竹村里北港路前0.0公尺,死亡1;受傷0,自用-小客車,120.3926,23.494608,109a1552
553,109年04月12日 06時40分00秒,臺中市烏日區光明里環河路二段前0.0公尺,死亡1;受傷0,普通重型-機車,120.63403000000001,24.0948,109a1553
554,109年04月12日 09時15分50秒,花蓮縣鳳林鎮花46線5.9K,死亡2;受傷1,自用-小客車;乘客-人;乘客-人,121.51218100000001,23.732001,109a1554
555,109年04月12日 13時12分45秒,桃園市桃園區山線 58.0公里734.0公尺玉山街平交道,死亡1;受傷0,行人-人;火車-其他車,121.30058400000001,24.986283,109a1555
556,109年04月12日 20時42分00秒,臺中市北屯區平安里崇德路2段口 / 臺中市北屯區天津路4段口,死亡1;受傷0,民營公車-大客車;普通重型-機車,120.68533799999999,24.169442999999998,109a1556
557,109年04月12日 22時32分00秒,屏東縣里港鄉玉田路37之6號,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用);自用-小客車,120.487443,22.775695000000002,109a1557
558,109年04月13日 07時35分28秒,桃園市大溪區瑞仁路68號前,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車,121.287175,24.898216,109a1558
559,109年04月13日 09時30分00秒,嘉義縣民雄鄉大崎村嘉107線6.2公里處,死亡1;受傷0,普通重型-機車,120.461497,23.513809,109a1559
560,109年04月13日 10時25分18秒,臺南市仁德區土庫里土庫路附近 / 臺南市仁德區土庫里土庫路221段口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.260823,22.985193,109a1560
561,109年04月13日 21時50分25秒,花蓮縣光復鄉大安村忠孝路35號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.42479099999998,23.663702999999998,109a1561
562,109年04月14日 00時08分00秒,彰化縣彰化市福田里彰南路5段236號前0.0公尺,死亡1;受傷0,行人-人;自用-小客車,120.616098,24.064966000000002,109a1562
563,109年04月14日 04時50分38秒,苗栗縣苑裡鎮國道3號 153公里900.0公尺處南側向中內,死亡1;受傷1,自用-小客車;自用-小貨車(含客、貨兩用);自用-小客車;自用-小貨車(含客、貨兩用);自用-小客車;計程車-小客車,120.67355800000001,24.411309,109a1563
564,109年04月14日 05時16分00秒,雲林縣虎尾鎮文科路與林森路口,死亡1;受傷1,營業用-大貨車;自用-小客車,120.441033,23.717279,109a1564
565,109年04月15日 04時07分00秒,屏東縣內埔鄉台1線 405公里200.0公尺處南側,死亡1;受傷0,普通重型-機車,120.552898,22.625456,109a1565
566,109年04月15日 08時15分20秒,雲林縣斗南鎮光華路口 / 雲林縣斗南鎮光聖路,死亡2;受傷0,普通重型-機車;自用-小客車;乘客-人,120.48772,23.684656,109a1566
567,109年04月15日 08時47分05秒,臺南市白河區永安里裕農路裕農幹8前,死亡1;受傷2,普通重型-機車;租賃車-小客車;乘客-人,120.415548,23.355426,109a1567
568,109年04月15日 09時09分00秒,彰化縣線西鄉線西村中央路2段 / 彰化縣線西鄉線西村中山街,死亡1;受傷0,普通重型-機車;營業用-大貨車,120.46219599999999,24.136254,109a1568
569,109年04月15日 09時15分00秒,彰化縣福興鄉廈粘村沿海路3段100號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);腳踏自行車-慢車,120.41273799999999,24.028457999999997,109a1569
570,109年04月15日 11時30分00秒,臺東縣卑南鄉東45 ,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.133707,22.807627,109a1570
571,109年04月15日 17時39分00秒,臺中市大甲區薰風里水源路1-15號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.622887,24.341801999999998,109a1571
572,109年04月16日 10時55分38秒,南投縣竹山鎮延平里集山路二段990號前,死亡2;受傷0,自用-小客車;行人-人;普通重型-機車;自用-小貨車(含客、貨兩用),120.70781699999999,23.774139,109a1572
573,109年04月16日 16時28分00秒,新竹市北區北大路282號,死亡1;受傷1,普通重型-機車;營業用-大貨車;乘客-人,120.963765,24.807062,109a1573
574,109年04月16日 16時34分08秒,新竹縣竹北市溪州路246巷137號,死亡1;受傷0,普通重型-機車,120.988184,24.836344,109a1574
575,109年04月17日 06時17分15秒,桃園市復興區台7線 12公里700.0公尺處,死亡1;受傷0,普通重型-機車;營業用-曳引車,121.374901,24.698782,109a1575
576,109年04月17日 08時20分22秒,苗栗縣苑裡鎮苑港里苗39縣600公尺處(苑港幹16D5411HB99),死亡1;受傷0,普通重型-機車,120.652897,24.455207,109a1576
577,109年04月17日 18時45分00秒,屏東縣萬巒鄉佳佐村屏103線四春往佳佐,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,120.58631000000001,22.561298,109a1577
578,109年04月17日 20時07分00秒,高雄市阿蓮區台39省道 / 高雄市阿蓮區高12鄉道,死亡1;受傷0,普通重型-機車;自用-小客車,120.30761000000001,22.877847,109a1578
579,109年04月17日 20時24分00秒,桃園市大園區中山南路二段168號前,死亡1;受傷0,自用-小客車;行人-人,121.21206000000001,25.031997,109a1579
580,109年04月17日 21時15分00秒,臺中市北屯區仁和里陳平路前0.0公尺,死亡1;受傷1,大型重型2(250-550C.C.)-機車;自用-小客車,120.673298,24.188574,109a1580
581,109年04月17日 23時34分00秒,高雄市岡山區岡燕路 / 高雄市岡山區聖森路,死亡1;受傷2,普通重型-機車;自用-小客車;乘客-人,120.31268999999999,22.789939999999998,109a1581
582,109年04月18日 10時45分00秒,臺中市南區長春里里愛國街131號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.68003799999998,24.131724,109a1582
583,109年04月18日 16時05分00秒,高雄市楠梓區德信街 / 高雄市楠梓區德惠路,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車,120.30291499999998,22.727338,109a1583
584,109年04月19日 07時11分00秒,彰化縣竹塘鄉新廣村光明路6號前0.0公尺前,死亡1;受傷0,普通重型-機車,120.427595,23.846672,109a1584
585,109年04月19日 16時44分44秒,臺南市麻豆區寮廍里寮子廍9號之10與南63線旁路口,死亡1;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.282367,23.198933,109a1585
586,109年04月19日 16時51分00秒,高雄市茄萣區健康路 / 高雄市茄萣區尚禮街,死亡1;受傷0,普通重型-機車;自用-小客車,120.1928,22.87226,109a1586
587,109年04月20日 00時51分00秒,宜蘭縣壯圍鄉美城村美功路1段123巷口弄前0.0公尺,死亡1;受傷3,自用-小客車;自用-小客車;乘客-人;乘客-人,121.782641,24.772426,109a1587
588,109年04月20日 13時35分20秒,花蓮縣富里鄉台23線 3公里700.0公尺處附近向中內,死亡1;受傷0,普通重型-機車;拼裝車-其他車,121.257209,23.162418,109a1588
589,109年04月20日 14時20分00秒,雲林縣西螺鎮新豐里福來路口 / 雲林縣西螺鎮新豐里興農西路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.44899099999999,23.792002,109a1589
590,109年04月21日 07時07分21秒,嘉義縣新港鄉海瀛村嘉85線道6公里附近,死亡1;受傷0,普通重型-機車,120.36461000000001,23.576517000000003,109a1590
591,109年04月21日 07時53分52秒,雲林縣斗六市引善路---引善13A前,死亡1;受傷1,普通重型-機車;自用-小客車,120.566245,23.710749,109a1591
592,109年04月21日 08時13分00秒,臺南市白河區永安里中山路口 / 臺南市白河區永安里富民路口,死亡1;受傷0,營業用-大貨車;普通輕型-機車,120.412348,23.345406,109a1592
593,109年04月21日 08時55分00秒,雲林縣斗六市明德路與武陵街口,死亡1;受傷0,自用-小客車;普通重型-機車;自用-小客車,120.53508300000001,23.698677,109a1593
594,109年04月21日 17時05分00秒,高雄市三民區大豐一路226號前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車,120.330753,22.658832,109a1594
595,109年04月21日 20時15分00秒,嘉義縣朴子市竹圍里四維路二段196號對面,死亡1;受傷1,行人-人;普通重型-機車;自用-小客車,120.238475,23.45872,109a1595
596,109年04月21日 23時52分00秒,臺中市東勢區粵寧里東豐自行車道路前0.0公尺,死亡1;受傷0,腳踏自行車-慢車,120.824451,24.274089,109a1596
597,109年04月22日 09時45分00秒,彰化縣二林鎮復豐里漏磘巷29號前0.0公尺前,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人;乘客-人,120.425919,23.885131,109a1597
598,109年04月22日 11時13分00秒,彰化縣溪州鄉舊眉村中山路4段68號前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車,120.50506499999999,23.859911999999998,109a1598
599,109年04月22日 12時12分00秒,高雄市永安區村保寧路1號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.237131,22.837014,109a1599
600,109年04月23日 05時54分17秒,南投縣竹山鎮延和里大明路南側 / 南投縣竹山鎮延和里大和街西側,死亡1;受傷0,自用-小客車;普通重型-機車,120.689857,23.760673999999998,109a1600
601,109年04月23日 06時36分38秒,苗栗縣竹南鎮公義路北往南方向(燈桿17736的路燈附近)。,死亡1;受傷0,普通重型-機車,120.90463000000001,24.723079000000002,109a1601
602,109年04月23日 14時07分24秒,桃園市中壢區六和路口 / 桃園市中壢區九和六街口,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,121.22448899999999,24.96504,109a1602
603,109年04月23日 20時45分00秒,桃園市八德區永豐路371號前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車;自用-小客車,121.275415,24.9709,109a1603
604,109年04月23日 22時33分00秒,新北市烏來區西羅岸路37-1號前0.0公尺,死亡1;受傷0,普通重型-機車,121.54745,24.865743,109a1604
605,109年04月24日 00時09分00秒,桃園市蘆竹區八德一路35號,死亡1;受傷0,自用-小客車;自用-小貨車(含客、貨兩用),121.34658,25.066022,109a1605
606,109年04月24日 07時00分00秒,屏東縣屏東市中山路北側 / 屏東縣屏東市蘭州街東側,死亡1;受傷0,普通重型-機車;民營客運-大客車,120.484715,22.680159,109a1606
607,109年04月24日 07時06分00秒,高雄市美濃區中華路 / 高雄市美濃區竹門,死亡1;受傷0,普通輕型-機車;自用-小客車,120.5823,22.86952,109a1607
608,109年04月24日 07時52分00秒,臺中市龍井區龍崗里南崗產業道路前0.0公尺,死亡1;受傷0,普通重型-機車,120.56065100000001,24.183889999999998,109a1608
609,109年04月24日 12時24分00秒,新竹市香山區中華路6段732號,死亡1;受傷0,普通重型-機車;自用-大貨車,120.919074,24.721407,109a1609
610,109年04月24日 20時12分00秒,臺北市士林區承德路5段 / 臺北市士林區承德路5段口,死亡1;受傷0,民營公車-大客車;大型重型1(550C.C.以上)-機車,121.513199,25.097785000000002,109a1610
611,109年04月25日 13時05分00秒,臺中市豐原區豐田里豐田路66巷前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.719755,24.239356,109a1611
612,109年04月25日 16時26分00秒,高雄市小港區村中安路660號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.3602,22.584889999999998,109a1612
613,109年04月25日 18時51分00秒,屏東縣潮州鎮延平路與太平路600巷,死亡1;受傷0,自用-大貨車;大型重型1(550C.C.以上)-機車,120.539716,22.562941,109a1613
614,109年04月25日 20時27分00秒,桃園市八德區興豐路538號前,死亡1;受傷1,行人-人;自用-小客車;行人-人;遊覽車-大客車,121.29236100000001,24.930392,109a1614
615,109年04月26日 10時57分00秒,彰化縣埔鹽鄉好修村員鹿路2段225號前0.0公尺,死亡1;受傷0,普通重型-機車,120.45808799999999,24.009158,109a1615
616,109年04月26日 13時47分00秒,嘉義縣太保市北新里中興路一段163號旁路口,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人,120.38418600000001,23.500972,109a1616
